Condition,Area,M_Mean,M_Min,M_Max,M_Int_Den,M_Raw_Int_Den,A_Mean,A_Min,A_Max,A_Int_Den,A_Raw_Int_Den,M_A_Ratio
GFP FOG,NA,8215.771,4960,20528,69012480,69012480,10606.857,3136,18160,89097600,89097600,0.7745716756622627
GFP FOG,NA,8215.771,4960,20528,69012480,69012480,8631.909,3216,18528,77152000,77152000,0.9517907336604221
GFP FOG,NA,8215.771,4960,20528,69012480,69012480,16674.384,3632,48992,108216752,108216752,0.4927181118055097
GFP FOG,NA,6081.181,4112,10624,54353600,54353600,21625.944,4400,64736,215632288,215632288,0.2811984068764813
GFP FOG,NA,6081.181,4112,10624,54353600,54353600,17486.465,7632,27808,253011664,253011664,0.34776502855208297
GFP FOG,NA,6081.181,4112,10624,54353600,54353600,10606.857,3136,18160,89097600,89097600,0.5733254440971534
GFP FOG,NA,6081.181,4112,10624,54353600,54353600,8631.909,3216,18528,77152000,77152000,0.7045001285347192
GFP FOG,NA,6081.181,4112,10624,54353600,54353600,16674.384,3632,48992,108216752,108216752,0.3647019883912953
GFP FOG,NA,9533.022,5136,24624,61869312,61869312,21625.944,4400,64736,215632288,215632288,0.44081414434440414
GFP FOG,NA,9533.022,5136,24624,61869312,61869312,17486.465,7632,27808,253011664,253011664,0.5451657610614838
GFP FOG,NA,9533.022,5136,24624,61869312,61869312,10606.857,3136,18160,89097600,89097600,0.8987603019442989
GFP FOG,NA,9533.022,5136,24624,61869312,61869312,8631.909,3216,18528,77152000,77152000,1.1043932460363057
GFP FOG,NA,9533.022,5136,24624,61869312,61869312,16674.384,3632,48992,108216752,108216752,0.5717165923490788
GFP FOG,NA,7772.025,5008,19744,39948208,39948208,12736.237,3408,33920,65464256,65464256,0.6102293008523633
GFP FOG,NA,7772.025,5008,19744,39948208,39948208,14669.551,7408,27920,149204000,149204000,0.5298066041694118
GFP FOG,NA,7772.025,5008,19744,39948208,39948208,10501.156,2032,19648,61106224,61106224,0.740111374404875
GFP FOG,NA,7772.025,5008,19744,39948208,39948208,9883.1,3696,16800,63637280,63637280,0.786395462962026
GFP FOG,NA,7772.025,5008,19744,39948208,39948208,19136.249,6496,39360,142373696,142373696,0.40614150662441734
GFP FOG,NA,7919.372,4544,18592,80547936,80547936,12736.237,3408,33920,65464256,65464256,0.6217984165966761
GFP FOG,NA,7919.372,4544,18592,80547936,80547936,14669.551,7408,27920,149204000,149204000,0.5398510152083047
GFP FOG,NA,7919.372,4544,18592,80547936,80547936,10501.156,2032,19648,61106224,61106224,0.7541428772222791
GFP FOG,NA,7919.372,4544,18592,80547936,80547936,9883.1,3696,16800,63637280,63637280,0.8013044490089142
GFP FOG,NA,7919.372,4544,18592,80547936,80547936,19136.249,6496,39360,142373696,142373696,0.4138413959809992
GFP FOG,NA,7172.773,4848,15200,41738368,41738368,12736.237,3408,33920,65464256,65464256,0.5631783547997733
GFP FOG,NA,7172.773,4848,15200,41738368,41738368,14669.551,7408,27920,149204000,149204000,0.48895654679546774
GFP FOG,NA,7172.773,4848,15200,41738368,41738368,10501.156,2032,19648,61106224,61106224,0.6830460379790567
GFP FOG,NA,7172.773,4848,15200,41738368,41738368,9883.1,3696,16800,63637280,63637280,0.7257614513664741
GFP FOG,NA,7172.773,4848,15200,41738368,41738368,19136.249,6496,39360,142373696,142373696,0.3748264876779143
GFP FOG,NA,6892.022,4464,16096,44377728,44377728,12736.237,3408,33920,65464256,65464256,0.5411348736679445
GFP FOG,NA,6892.022,4464,16096,44377728,44377728,14669.551,7408,27920,149204000,149204000,0.4698181968895981
GFP FOG,NA,6892.022,4464,16096,44377728,44377728,10501.156,2032,19648,61106224,61106224,0.6563107909262561
GFP FOG,NA,6892.022,4464,16096,44377728,44377728,9883.1,3696,16800,63637280,63637280,0.6973542714330524
GFP FOG,NA,6892.022,4464,16096,44377728,44377728,19136.249,6496,39360,142373696,142373696,0.3601553261561344
GFP FOG,NA,9079.163,5440,25088,67548976,67548976,12736.237,3408,33920,65464256,65464256,0.7128607138827584
GFP FOG,NA,9079.163,5440,25088,67548976,67548976,14669.551,7408,27920,149204000,149204000,0.6189121262129973
GFP FOG,NA,9079.163,5440,25088,67548976,67548976,10501.156,2032,19648,61106224,61106224,0.8645870035641791
GFP FOG,NA,9079.163,5440,25088,67548976,67548976,9883.1,3696,16800,63637280,63637280,0.9186553814086673
GFP FOG,NA,9079.163,5440,25088,67548976,67548976,19136.249,6496,39360,142373696,142373696,0.4744484146292202
GFP FOG,NA,7083.719,4304,12608,127053584,127053584,12826.179,2960,32944,230050352,230050352,0.5522859925781481
GFP FOG,NA,7083.719,4304,12608,127053584,127053584,15924.014,6624,25472,97168336,97168336,0.4448450623065265
GFP FOG,NA,7083.719,4304,12608,127053584,127053584,9680.148,1808,23424,95039696,95039696,0.7317779645517817
GFP FOG,NA,7083.719,4304,12608,127053584,127053584,11787.511,6704,33392,147167072,147167072,0.6009512101409704
GFP FOG,NA,7083.719,4304,12608,127053584,127053584,17505.489,4032,39632,107781296,107781296,0.4046570192926344
GFP FOG,NA,8382.713,4800,18304,51151312,51151312,12826.179,2960,32944,230050352,230050352,0.6535627640936557
GFP FOG,NA,8382.713,4800,18304,51151312,51151312,15924.014,6624,25472,97168336,97168336,0.5264195949589092
GFP FOG,NA,8382.713,4800,18304,51151312,51151312,9680.148,1808,23424,95039696,95039696,0.865969507904218
GFP FOG,NA,8382.713,4800,18304,51151312,51151312,11787.511,6704,33392,147167072,147167072,0.7111520829121601
GFP FOG,NA,8382.713,4800,18304,51151312,51151312,17505.489,4032,39632,107781296,107781296,0.47886197295031285
GFP FOG,NA,7505.765,4848,17536,73691600,73691600,12826.179,2960,32944,230050352,230050352,0.5851910377985525
GFP FOG,NA,7505.765,4848,17536,73691600,73691600,15924.014,6624,25472,97168336,97168336,0.47134880690258124
GFP FOG,NA,7505.765,4848,17536,73691600,73691600,9680.148,1808,23424,95039696,95039696,0.775377091341992
GFP FOG,NA,7505.765,4848,17536,73691600,73691600,11787.511,6704,33392,147167072,147167072,0.6367557154347513
GFP FOG,NA,7505.765,4848,17536,73691600,73691600,17505.489,4032,39632,107781296,107781296,0.42876637150781677
GFP FOG,NA,7363.341,4496,15328,91931312,91931312,12826.179,2960,32944,230050352,230050352,0.5740868734172508
GFP FOG,NA,7363.341,4496,15328,91931312,91931312,15924.014,6624,25472,97168336,97168336,0.46240483084227385
GFP FOG,NA,7363.341,4496,15328,91931312,91931312,9680.148,1808,23424,95039696,95039696,0.7606640931522949
GFP FOG,NA,7363.341,4496,15328,91931312,91931312,11787.511,6704,33392,147167072,147167072,0.6246730968055937
GFP FOG,NA,7363.341,4496,15328,91931312,91931312,17505.489,4032,39632,107781296,107781296,0.4206304091248179
GFP FOG,NA,8814.628,5392,22416,54271664,54271664,12826.179,2960,32944,230050352,230050352,0.6872372512499632
GFP FOG,NA,8814.628,5392,22416,54271664,54271664,15924.014,6624,25472,97168336,97168336,0.5535430953527171
GFP FOG,NA,8814.628,5392,22416,54271664,54271664,9680.148,1808,23424,95039696,95039696,0.9105881439002793
GFP FOG,NA,8814.628,5392,22416,54271664,54271664,11787.511,6704,33392,147167072,147167072,0.7477938302666272
GFP FOG,NA,8814.628,5392,22416,54271664,54271664,17505.489,4032,39632,107781296,107781296,0.5035350911933966
GFP FOG,NA,6599.983,4512,10784,58244848,58244848,10410.512,2320,22480,91872768,91872768,0.6339729496493544
GFP FOG,NA,6599.983,4512,10784,58244848,58244848,9570.832,2176,18784,60717360,60717360,0.689593443913758
GFP FOG,NA,6599.983,4512,10784,58244848,58244848,10604.289,4576,18800,72512128,72512128,0.6223880733540929
GFP FOG,NA,6599.983,4512,10784,58244848,58244848,8877.801,2768,15040,76988288,76988288,0.743425427084928
GFP FOG,NA,6599.983,4512,10784,58244848,58244848,13654.409,4928,23344,71863152,71863152,0.48335911133173176
GFP FOG,NA,7019.589,4560,16448,44532272,44532272,10410.512,2320,22480,91872768,91872768,0.6742789403633558
GFP FOG,NA,7019.589,4560,16448,44532272,44532272,9570.832,2176,18784,60717360,60717360,0.7334356093597714
GFP FOG,NA,7019.589,4560,16448,44532272,44532272,10604.289,4576,18800,72512128,72512128,0.6619575343523738
GFP FOG,NA,7019.589,4560,16448,44532272,44532272,8877.801,2768,15040,76988288,76988288,0.7906900593964654
GFP FOG,NA,7019.589,4560,16448,44532272,44532272,13654.409,4928,23344,71863152,71863152,0.5140895515873298
GFP FOG,NA,6931.245,4704,13056,47395856,47395856,10410.512,2320,22480,91872768,91872768,0.6657929024048
GFP FOG,NA,6931.245,4704,13056,47395856,47395856,9570.832,2176,18784,60717360,60717360,0.7242050638857729
GFP FOG,NA,6931.245,4704,13056,47395856,47395856,10604.289,4576,18800,72512128,72512128,0.6536265656283038
GFP FOG,NA,6931.245,4704,13056,47395856,47395856,8877.801,2768,15040,76988288,76988288,0.7807389465026305
GFP FOG,NA,6931.245,4704,13056,47395856,47395856,13654.409,4928,23344,71863152,71863152,0.507619553508321
GFP FOG,NA,6743.727,4448,15392,58481600,58481600,10410.512,2320,22480,91872768,91872768,0.6477805318316716
GFP FOG,NA,6743.727,4448,15392,58481600,58481600,9570.832,2176,18784,60717360,60717360,0.7046124098719944
GFP FOG,NA,6743.727,4448,15392,58481600,58481600,10604.289,4576,18800,72512128,72512128,0.6359433433019412
GFP FOG,NA,6743.727,4448,15392,58481600,58481600,8877.801,2768,15040,76988288,76988288,0.7596168240310861
GFP FOG,NA,6743.727,4448,15392,58481600,58481600,13654.409,4928,23344,71863152,71863152,0.49388640694738234
GFP FOG,NA,8419.773,5264,23984,44313264,44313264,10410.512,2320,22480,91872768,91872768,0.8087760717244261
GFP FOG,NA,8419.773,5264,23984,44313264,44313264,9570.832,2176,18784,60717360,60717360,0.8797326084085478
GFP FOG,NA,8419.773,5264,23984,44313264,44313264,10604.289,4576,18800,72512128,72512128,0.7939969384086004
GFP FOG,NA,8419.773,5264,23984,44313264,44313264,8877.801,2768,15040,76988288,76988288,0.9484074941531129
GFP FOG,NA,8419.773,5264,23984,44313264,44313264,13654.409,4928,23344,71863152,71863152,0.6166340117686528
GFP FOG,NA,8270.234,4656,16128,102708032,102708032,14498.608,3088,41344,180058208,180058208,0.5704157254268823
GFP FOG,NA,8270.234,4656,16128,102708032,102708032,17226.669,4176,39744,83135904,83135904,0.48008317800730943
GFP FOG,NA,8270.234,4656,16128,102708032,102708032,11632.254,4432,21216,120184448,120184448,0.7109743305123839
GFP FOG,NA,8270.234,4656,16128,102708032,102708032,10429.069,5840,23248,52270496,52270496,0.7929983011906433
GFP FOG,NA,8270.234,4656,16128,102708032,102708032,30290.128,3184,65504,203398208,203398208,0.2730339733130213
GFP FOG,NA,7203.624,4496,13904,34764688,34764688,14498.608,3088,41344,180058208,180058208,0.496849352710274
GFP FOG,NA,7203.624,4496,13904,34764688,34764688,17226.669,4176,39744,83135904,83135904,0.41816697122351393
GFP FOG,NA,7203.624,4496,13904,34764688,34764688,11632.254,4432,21216,120184448,120184448,0.6192801498316662
GFP FOG,NA,7203.624,4496,13904,34764688,34764688,10429.069,5840,23248,52270496,52270496,0.6907255096308214
GFP FOG,NA,7203.624,4496,13904,34764688,34764688,30290.128,3184,65504,203398208,203398208,0.23782085041040432
GFP FOG,NA,8034.12,4944,15952,83008528,83008528,14498.608,3088,41344,180058208,180058208,0.5541304379013489
GFP FOG,NA,8034.12,4944,15952,83008528,83008528,17226.669,4176,39744,83135904,83135904,0.46637687181427817
GFP FOG,NA,8034.12,4944,15952,83008528,83008528,11632.254,4432,21216,120184448,120184448,0.6906761148785093
GFP FOG,NA,8034.12,4944,15952,83008528,83008528,10429.069,5840,23248,52270496,52270496,0.770358312904057
GFP FOG,NA,8034.12,4944,15952,83008528,83008528,30290.128,3184,65504,203398208,203398208,0.26523889235463116
GFP FOG,NA,7138.426,4720,16640,35777792,35777792,14498.608,3088,41344,180058208,180058208,0.4923525072200035
GFP FOG,NA,7138.426,4720,16640,35777792,35777792,17226.669,4176,39744,83135904,83135904,0.4143822581138582
GFP FOG,NA,7138.426,4720,16640,35777792,35777792,11632.254,4432,21216,120184448,120184448,0.6136752172021003
GFP FOG,NA,7138.426,4720,16640,35777792,35777792,10429.069,5840,23248,52270496,52270496,0.6844739448938348
GFP FOG,NA,7138.426,4720,16640,35777792,35777792,30290.128,3184,65504,203398208,203398208,0.23566839994865654
GFP FOG,NA,10570.522,5376,26960,70981056,70981056,14498.608,3088,41344,180058208,180058208,0.7290715081061575
GFP FOG,NA,10570.522,5376,26960,70981056,70981056,17226.669,4176,39744,83135904,83135904,0.6136138100755288
GFP FOG,NA,10570.522,5376,26960,70981056,70981056,11632.254,4432,21216,120184448,120184448,0.9087251705473419
GFP FOG,NA,10570.522,5376,26960,70981056,70981056,10429.069,5840,23248,52270496,52270496,1.0135633391628727
GFP FOG,NA,10570.522,5376,26960,70981056,70981056,30290.128,3184,65504,203398208,203398208,0.34897581152512797
GFP FOG,NA,7118.207,4720,16256,68555456,68555456,10443.571,3168,17792,100582032,100582032,0.6815874570106336
GFP FOG,NA,7118.207,4720,16256,68555456,68555456,12161.455,4240,19840,72482272,72482272,0.5853088302345403
GFP FOG,NA,7118.207,4720,16256,68555456,68555456,12395.495,4752,23760,72724368,72724368,0.5742575830977302
GFP FOG,NA,7118.207,4720,16256,68555456,68555456,8034.398,3056,15008,83726464,83726464,0.8859664407961866
GFP FOG,NA,7118.207,4720,16256,68555456,68555456,17190.609,8944,50384,153941904,153941904,0.4140753244983933
GFP FOG,NA,8289.868,4576,37728,49407616,49407616,10443.571,3168,17792,100582032,100582032,0.7937771476825313
GFP FOG,NA,8289.868,4576,37728,49407616,49407616,12161.455,4240,19840,72482272,72482272,0.6816510031077696
GFP FOG,NA,8289.868,4576,37728,49407616,49407616,12395.495,4752,23760,72724368,72724368,0.6687807142836975
GFP FOG,NA,8289.868,4576,37728,49407616,49407616,8034.398,3056,15008,83726464,83726464,1.0317970307171738
GFP FOG,NA,8289.868,4576,37728,49407616,49407616,17190.609,8944,50384,153941904,153941904,0.48223236303030337
GFP FOG,NA,7731.551,4928,19136,45361008,45361008,10443.571,3168,17792,100582032,100582032,0.7403167939395443
GFP FOG,NA,7731.551,4928,19136,45361008,45361008,12161.455,4240,19840,72482272,72482272,0.6357422693255043
GFP FOG,NA,7731.551,4928,19136,45361008,45361008,12395.495,4752,23760,72724368,72724368,0.6237387857443369
GFP FOG,NA,7731.551,4928,19136,45361008,45361008,8034.398,3056,15008,83726464,83726464,0.9623061989211886
GFP FOG,NA,7731.551,4928,19136,45361008,45361008,17190.609,8944,50384,153941904,153941904,0.44975433970954726
GFP FOG,NA,5999.736,4144,11568,62523248,62523248,10443.571,3168,17792,100582032,100582032,0.5744908518360243
GFP FOG,NA,5999.736,4144,11568,62523248,62523248,12161.455,4240,19840,72482272,72482272,0.49334031166501047
GFP FOG,NA,5999.736,4144,11568,62523248,62523248,12395.495,4752,23760,72724368,72724368,0.48402552701606505
GFP FOG,NA,5999.736,4144,11568,62523248,62523248,8034.398,3056,15008,83726464,83726464,0.7467561353072127
GFP FOG,NA,5999.736,4144,11568,62523248,62523248,17190.609,8944,50384,153941904,153941904,0.34901241718661624
GFP FOG,NA,8793.897,5168,27952,78749344,78749344,10443.571,3168,17792,100582032,100582032,0.8420392794763402
GFP FOG,NA,8793.897,5168,27952,78749344,78749344,12161.455,4240,19840,72482272,72482272,0.7230957973367497
GFP FOG,NA,8793.897,5168,27952,78749344,78749344,12395.495,4752,23760,72724368,72724368,0.709442987149767
GFP FOG,NA,8793.897,5168,27952,78749344,78749344,8034.398,3056,15008,83726464,83726464,1.0945309156952394
GFP FOG,NA,8793.897,5168,27952,78749344,78749344,17190.609,8944,50384,153941904,153941904,0.5115523830482097
GFP FOG,NA,6511.348,4432,13600,70452784,70452784,9382.952,2576,18336,101523536,101523536,0.6939551646432808
GFP FOG,NA,6511.348,4432,13600,70452784,70452784,7864.974,2816,27632,57170496,57170496,0.8278918658853799
GFP FOG,NA,6511.348,4432,13600,70452784,70452784,9577.054,3168,22336,50011376,50011376,0.6798904965973879
GFP FOG,NA,6511.348,4432,13600,70452784,70452784,10594.037,3920,18416,42768128,42768128,0.6146238681250594
GFP FOG,NA,6511.348,4432,13600,70452784,70452784,18256.997,4496,43488,158562016,158562016,0.35664945335752646
GFP FOG,NA,6778.015,4384,12112,49269392,49269392,9382.952,2576,18336,101523536,101523536,0.7223755381035735
GFP FOG,NA,6778.015,4384,12112,49269392,49269392,7864.974,2816,27632,57170496,57170496,0.8617975088029535
GFP FOG,NA,6778.015,4384,12112,49269392,49269392,9577.054,3168,22336,50011376,50011376,0.7077348629338417
GFP FOG,NA,6778.015,4384,12112,49269392,49269392,10594.037,3920,18416,42768128,42768128,0.6397952923894829
GFP FOG,NA,6778.015,4384,12112,49269392,49269392,18256.997,4496,43488,158562016,158562016,0.3712557437567635
GFP FOG,NA,8608.343,4976,17376,44952768,44952768,9382.952,2576,18336,101523536,101523536,0.9174450641972804
GFP FOG,NA,8608.343,4976,17376,44952768,44952768,7864.974,2816,27632,57170496,57170496,1.094516396366981
GFP FOG,NA,8608.343,4976,17376,44952768,44952768,9577.054,3168,22336,50011376,50011376,0.8988508365933825
GFP FOG,NA,8608.343,4976,17376,44952768,44952768,10594.037,3920,18416,42768128,42768128,0.8125649362938794
GFP FOG,NA,8608.343,4976,17376,44952768,44952768,18256.997,4496,43488,158562016,158562016,0.47150925204183364
GFP FOG,NA,6866.969,4400,14352,27721952,27721952,9382.952,2576,18336,101523536,101523536,0.7318559233810427
GFP FOG,NA,6866.969,4400,14352,27721952,27721952,7864.974,2816,27632,57170496,57170496,0.8731076542656085
GFP FOG,NA,6866.969,4400,14352,27721952,27721952,9577.054,3168,22336,50011376,50011376,0.7170231054351369
GFP FOG,NA,6866.969,4400,14352,27721952,27721952,10594.037,3920,18416,42768128,42768128,0.6481919026712857
GFP FOG,NA,6866.969,4400,14352,27721952,27721952,18256.997,4496,43488,158562016,158562016,0.37612806750201033
GFP FOG,NA,8105.816,5024,19744,70399008,70399008,9382.952,2576,18336,101523536,101523536,0.8638876123420434
GFP FOG,NA,8105.816,5024,19744,70399008,70399008,7864.974,2816,27632,57170496,57170496,1.0306220974157065
GFP FOG,NA,8105.816,5024,19744,70399008,70399008,9577.054,3168,22336,50011376,50011376,0.8463788551260126
GFP FOG,NA,8105.816,5024,19744,70399008,70399008,10594.037,3920,18416,42768128,42768128,0.7651300443825144
GFP FOG,NA,8105.816,5024,19744,70399008,70399008,18256.997,4496,43488,158562016,158562016,0.4439840790903345
GFP FOG,NA,7187.932,4784,17536,73230656,73230656,11281.175,3136,20096,114932608,114932608,0.6371616431798993
GFP FOG,NA,7187.932,4784,17536,73230656,73230656,10518.232,4224,22960,63140944,63140944,0.683378347235543
GFP FOG,NA,7187.932,4784,17536,73230656,73230656,9699.221,2944,21952,59795696,59795696,0.7410834334015072
GFP FOG,NA,7187.932,4784,17536,73230656,73230656,11587.345,3680,22464,76766160,76766160,0.6203260539838936
GFP FOG,NA,7187.932,4784,17536,73230656,73230656,20675.608,5136,40288,112868144,112868144,0.34765275100978893
GFP FOG,NA,7026.127,4880,16784,42177840,42177840,11281.175,3136,20096,114932608,114932608,0.6228187223405364
GFP FOG,NA,7026.127,4880,16784,42177840,42177840,10518.232,4224,22960,63140944,63140944,0.6679950584851143
GFP FOG,NA,7026.127,4880,16784,42177840,42177840,9699.221,2944,21952,59795696,59795696,0.7244011658255854
GFP FOG,NA,7026.127,4880,16784,42177840,42177840,11587.345,3680,22464,76766160,76766160,0.6063621131501652
